id,title,score,members,demographic,tags
15674,Tajjii Majjii,,90.0,Shoujo,"Adventure, Comedy, Drama, Fantasy"
15704,Heaven Company,6.87,572.0,Shoujo,Romance
15820,Alice kara Mahou,6.82,901.0,Shoujo,"Comedy, Fantasy, Romance"
15821,Yosuga no Sora,6.65,13022.0,,"Drama, Romance"
15909,Itokanashi Kimi,,70.0,,"Boys Love, Hentai"
15980,Heibon Ponch,,142.0,Seinen,"Comedy, Romance, Showbiz"
16037,Oujisama wa Yuuutsu,,218.0,,"Boys Love, Erotica"
16058,Fuuki no Okite,6.95,1261.0,,"Boys Love, Comedy, Erotica, School"
16114,Gin,,53.0,Shoujo,"Drama, Sports"
16215,Boku no Kareshi,6.25,440.0,,"Boys Love, Erotica, Crossdressing"
16229,Hanaotoshi,,61.0,,"Boys Love, Drama, Erotica, Historical"
16247,Junjou Karen na Oretachi da!,6.89,605.0,Shounen,"Sports, Team Sports"
16325,Zero,7.32,4152.0,Seinen,"Drama, Sports"
16326,Shoujo wa Inu no Yume wo Miru,6.11,259.0,,Hentai
16340,Shinkon Shimai,6.87,492.0,,"Comedy, Ecchi, Hentai, Harem"
16366,Futanari Androgynous,,283.0,,"Hentai, Harem"
16464,Sarashi Ai,6.84,1887.0,,"Hentai, School"
16484,Double Mints,7.33,4843.0,,"Boys Love, Drama, Erotica"
16506,Colorful Palette,6.73,405.0,Shoujo,"Drama, Romance"
16528,Higurashi no Naku Koro ni Jan,6.91,1778.0,Seinen,
16546,Drinking virgin,6.72,1152.0,,Hentai
16590,Little by Little,6.84,783.0,,Hentai
16628,Kekkai Sensen,6.77,1719.0,Shounen,"Action, Comedy, Fantasy, Horror, Supernatural"
16637,Akuma to Tsuki no Yoru,6.83,3547.0,Shoujo,"Romance, Supernatural, Mythology"
16658,Ane Comi,6.84,2862.0,Seinen,"Comedy, Ecchi"
16681,Cocktail Ponytail,,126.0,Shounen,"Comedy, Romance, Sci-Fi, School, Super Power"
16684,Kyou mo Nao Shitsuji,,65.0,Shoujo,Comedy
16708,Karasu,,446.0,Seinen,"Action, Historical, Samurai"
16852,Love Sick,,189.0,,"Boys Love, Erotica"
16893,Boku no Tezuka Osamu,,463.0,Seinen,Historical
16907,A Lamb and a Wolf,6.78,1860.0,,"Boys Love, Erotica"
16921,YU-YURU Executive Office,,272.0,Shounen,"Comedy, Slice of Life, School"
16929,Heaven's Door,6.8,2642.0,Seinen,Sci-Fi
16991,Omase de Gomen!,6.76,446.0,,Hentai
17004,Series Itsuki,,43.0,,"Fantasy, Horror, Supernatural"
17006,Uchuujin Tanaka Tarou,,112.0,Kids,"Award Winning, Comedy"
17020,Innocents Shounen Juujigun,7.16,2595.0,,"Drama, Historical"
17025,Aikotoba wa Hallelujah dj - Hallelujah Days,6.64,328.0,,"Boys Love, Erotica"
17134,Junai Labyrinth,7.25,1427.0,Shoujo,"Comedy, Drama, Romance"
17135,Scary Stories From School,6.42,427.0,Shoujo,"Horror, Supernatural, School"
17169,Hoozuki-san Chi no Aneki,7.1,16661.0,Seinen,"Comedy, Slice of Life, Ecchi, School"
17192,Junji Ito's Cat Diary: Yon & Mu,7.43,27586.0,Seinen,"Comedy, Memoir, Pets"
17209,Ikai Hanazoushi,,136.0,Shoujo,"Boys Love, Fantasy, Supernatural"
17218,Sorairo Koiiro,7.48,4455.0,Shoujo,"Comedy, Romance, School"
17234,Seishun Kouryakuhon,7.73,7376.0,Shoujo,Slice of Life
17363,Kyokan Hunter,6.68,823.0,,"Boys Love, Erotica"
17428,Virgin Star,6.88,1167.0,,"Boys Love, Erotica"
17451,When Sakura Bloom,,111.0,,"Boys Love, Erotica, School"
17469,Moon and Cherry,,117.0,Seinen,"Romance, Ecchi, Hentai"
17470,Ningyohime no Kiss,,105.0,Seinen,"Romance, Hentai"
17591,1/2 Honeymoon,6.96,444.0,Shoujo,Romance
17620,Kichiku Megane Official Comic Anthology,,217.0,,"Boys Love, Drama, Erotica, Psychological"
17633,Love & Noise!,7.36,1785.0,Shoujo,
17639,Castle Mango,7.91,5279.0,,"Boys Love, Drama, Erotica"
17657,Kono Koi wa Himitsu,6.76,630.0,,"Boys Love, Drama, Erotica"
17706,Super Lovers,7.93,23960.0,,"Boys Love, Comedy, Drama"
17750,Kirihara Mika no Yuuutsu,7.09,788.0,Shoujo,Romance
17806,Anata ga Megane wo Hazushitara,6.36,826.0,Shoujo,
17836,Hakuouki Junrenka,7.19,2421.0,Shoujo,"Action, Romance, Supernatural, Historical"
17859,Renai Shousetsu ga Dekiru Made,,59.0,,Boys Love
17948,Happy Seven,,80.0,,"Action, Comedy, Fantasy"
17964,Mononoke-zoushi,6.92,1725.0,Josei,"Horror, Supernatural"
18123,Carbonard Crown,7.13,540.0,Seinen,School
18207,Shiru wo Suu Nawa,,171.0,,Hentai
18236,Kiss Players,,162.0,,"Action, Comedy, Ecchi, Mecha"
18263,He~nshin!!: Sonata Birdie Rush,6.54,1341.0,Seinen,"Sports, Ecchi"
18437,Nanto Ouji-sama!?,,46.0,Shoujo,"Fantasy, Romance"
18494,Ichigo to Meron to Obake,,43.0,Shoujo,Supernatural
18502,Solfège ~Sweet Harmony~,,160.0,,"Girls Love, School"
18746,2-shuukan no Aventure,6.44,1312.0,,"Adventure, Drama, Girls Love, Erotica"
18789,My Life With You: Beautiful Habit,7.3,583.0,,"Boys Love, Erotica"
18850,Sora,,132.0,Shoujo,Romance
18905,Chocolate BF,6.84,1346.0,Shoujo,Romance
18906,Love Allergen,7.01,2111.0,Shounen,"Comedy, Romance, Supernatural, School"
19051,Ichika Nikki,,111.0,,"Boys Love, Comedy, Slice of Life"
19102,Wanglian,,236.0,Shounen,"Comedy, Romance, Slice of Life"
19111,Liar Lily,7.58,17931.0,Shoujo,"Comedy, Romance, Crossdressing, School"
19166,Hisuikyou Kitan,,189.0,,"Action, Adventure, Drama, Supernatural"
19274,Oyajina! ~Chinatsu to Tomoe no Baai~,6.8,1061.0,,"Boys Love, Comedy, Romance, Slice of Life, Magical Sex Shift"
19308,Silbuster,,76.0,,"Drama, Fantasy, Sci-Fi, Mecha, Parody"
19327,Elf wo Karu Mono-tachi Returns,,238.0,Shounen,"Action, Comedy, Fantasy, Isekai"
19344,First Love - Always Love You,,157.0,Shoujo,Romance
19370,Hone no Oto,6.32,883.0,Seinen,Psychological
19372,Unjou Roukaku Kidan,,101.0,Shoujo,"Fantasy, Supernatural"
19420,Tumbling,,226.0,Shoujo,"Sports, School"
19455,Banoten!,,225.0,Shounen,"Comedy, Slice of Life, Ecchi, School"
19461,Himitsu no Shinsengumi,,90.0,,"Boys Love, Historical, Samurai"
19542,Corentin-gou no Koukai,,80.0,Shoujo,"Adventure, Boys Love, Historical"
19543,whereabouts of love judgement,6.46,665.0,,"Boys Love, Erotica"
19577,Tenshou Gakuen Gekkouroku,,65.0,Shoujo,Supernatural
19655,Ohanashi no Heya,,39.0,,"Boys Love, Erotica"
19750,Tsubamegumi ni Oideyo!,,48.0,Shoujo,"Comedy, Drama"
19767,Nightmare Maker,6.67,2765.0,Seinen,"Romance, Sci-Fi, Ecchi"
19768,Kyuutarou ga Yattekita!,,48.0,Shoujo,"Comedy, Fantasy, Romance, School, Super Power"
19831,Abunai Doctor,,94.0,Josei,"Comedy, Romance"
19909,MiLK,,148.0,Shoujo,School
19945,Zettai☆Reiiki,7.14,1955.0,Shounen,"Comedy, Supernatural"
19955,Milky Way,6.61,816.0,Shoujo,"Romance, School"
19956,Shoujo Koudan Apartment,,70.0,Seinen,"Comedy, Slice of Life"
19972,Maia: Swan Act II,,166.0,,"Drama, Romance"
19985,My Lovely Master,,336.0,Shoujo,"Comedy, Drama, Romance"
19995,Tayutama: Kiss on my Deity,6.57,1489.0,,"Comedy, Supernatural, Ecchi"
19999,My secret butler,6.53,905.0,Shoujo,Romance
20002,Fighting Beauty Wulong,,395.0,Seinen,"Action, Ecchi, Martial Arts"
20034,Anal Justice,6.47,666.0,,"Boys Love, Girls Love, Erotica, Hentai"
20243,Pink Napoleon Fish,6.38,229.0,,"Boys Love, Erotica"
20246,Shoujo Yuugi,,99.0,,"Mystery, Romance, Supernatural, Ecchi"
20296,Nobara no Hanayome,7.29,6924.0,Shoujo,Romance
20311,Love Master,,356.0,,Hentai
20326,Girls Lesson,,61.0,Shoujo,"Romance, School"
20327,An Amorous Affair of Banchou,,88.0,,"Boys Love, Erotica"
20365,Love Plus: Kanojo no Kako,6.73,1167.0,Seinen,"Comedy, Drama, Romance"
20396,Kare wa Diablo!,6.94,2047.0,Shoujo,"Comedy, Mystery, Romance, Supernatural, School"
20400,Aozora Shoujotai ReBirth,,149.0,Shounen,"Action, Comedy, Romance"
20414,Yamigarishi: Kimaira Tenryuuhen,,99.0,Seinen,"Action, Supernatural"
20432,Hanazono Try,,54.0,,
20436,Honegoe Monogatari,6.51,672.0,Shoujo,"Drama, Mystery, Supernatural, Samurai"
20618,Kyou mo Minna Genki desu,,50.0,Shoujo,
20619,Shanghai Tokkyuu,,40.0,Shoujo,
20725,Omoide Hako,6.65,367.0,,"Girls Love, Romance"
20739,Mutant Hanako,,223.0,,"Drama, Sci-Fi"
20777,Ouran Koukou Host Club,7.92,3702.0,,"Comedy, Romance, Harem, School"
20795,Genwaku no Matenrou,,56.0,Shoujo,"Drama, Horror"
20801,Hold Me Tight,,118.0,Josei,
20828,Heart ni Hi wo Tsukero,,30.0,Shoujo,
20839,Appleseed: Hypernotes,6.87,935.0,,"Action, Sci-Fi, Mecha, Military"
20862,Cello Mellow,7.35,6029.0,,"Boys Love, Erotica"
20893,Te to Te Try On!,,355.0,Shounen,"Comedy, Ecchi, School"
21035,/Blush-DC: Hi♥mitsu,6.3,11105.0,,"Romance, Ecchi"
21037,Betabore,,149.0,,Hentai
21067,Cat in a Bowl,,37.0,,"Comedy, Slice of Life"
21235,To Heart 2: Another Days,,285.0,Shounen,"Romance, Harem, School"
21318,Shin Big Magnum Kuroiwa Sensei,,32.0,Seinen,
21392,Takuhai Spirits!!,6.83,236.0,,"Boys Love, Erotica"
21411,Nekomimi Days,,172.0,Seinen,"Girls Love, Slice of Life, Supernatural"
21457,DRAGON FLY,,497.0,Seinen,"Action, Adventure, Sci-Fi, Supernatural"
21491,Blue Friend,7.17,7424.0,Shoujo,"Girls Love, Slice of Life, School"
21622,Inakano,,108.0,Seinen,"Romance, Ecchi, School"
21641,Binetsu Tenshi,,122.0,Seinen,Ecchi
21662,Snow Love,7.13,1714.0,Shoujo,"Action, Drama, Fantasy, Romance, Supernatural, Historical"
21673,Tora wa Amaku Kiba de Kamu,,156.0,Shoujo,Romance
21757,Dragon Nest: Shungeki no Sedo,6.67,775.0,Shounen,"Action, Adventure, Fantasy"
21873,Let's Kurumi,,99.0,,"Action, Hentai"
21875,Onegai Kannushi-sama,,56.0,,Hentai
21927,Kuru-Mix,,25.0,,
21954,Get or Die,,161.0,,Hentai
21963,Hana no Iro,6.62,579.0,,"Girls Love, Erotica, School"
21971,Trouble-H,,80.0,,Ecchi
22005,Aoiro Kazoku,,114.0,Shounen,Comedy
22052,Sweep!,7.24,1041.0,,"Boys Love, Erotica"
22066,"Sora wo Tobu, Mittsu no Houhou.",,91.0,,"Romance, Ecchi, School"
22123,Taishou Yakyuu Musume.,,185.0,,"Slice of Life, Sports, Historical"
22133,Urakata!,,53.0,,Erotica
22144,I Want to Kiss You,,145.0,,Boys Love
22147,Bite! Green wo Nerae,,88.0,Seinen,Sports
22203,Doronko-sensei,,469.0,,"Comedy, School"
22222,17-sai: Tabidachi no Futari,,129.0,Shoujo,
22264,"Mukashi, Oboronaru Otoko Arikeri",,62.0,Shoujo,"Drama, Romance, Supernatural, Historical, Mythology"
22332,Hanare Rare Nai...,,160.0,,Hentai
22378,She is Only My Idol,,67.0,Seinen,"Romance, Ecchi"
22380,Significance of Existence,,85.0,,Hentai
22514,Gagoze,,325.0,Seinen,"Action, Horror, Supernatural, Mythology"
22526,Shihou Hatake de Tsukamate,,114.0,,Hentai
22588,Vitamin Cat,,74.0,Josei,Slice of Life
22600,Tales of Destiny: Kami no Me wo Meguru Yabou,,265.0,Shounen,"Action, Adventure, Comedy, Fantasy"
22827,Fetish Garden,,126.0,,"Fantasy, Hentai"
22859,Kaze no Ou,,271.0,Shounen,"Slice of Life, Mecha, Music"
22870,Six Half,7.44,5375.0,Shoujo,"Drama, Romance, School"
22942,Strike Witches: The Sky that Connects Us,7.31,1042.0,Seinen,"Sci-Fi, Military"
23073,Ijiwaru,6.71,1175.0,,"Boys Love, Erotica"
23117,Woman,,62.0,,Slice of Life
23212,YuriCam: Yurika no Campus Life,6.79,6864.0,Seinen,"Comedy, Girls Love, Ecchi, Erotica, Harem"
23231,Boku wa Beatles,6.71,969.0,Seinen,"Music, Time Travel"
23284,Shonen Note: Boy Soprano,7.52,5853.0,Seinen,"Drama, Slice of Life, Music"
23288,Hokuto no Ken: Jubaku no Machi,7.19,804.0,Shounen,Martial Arts
23291,Arcana - Zoku ・ Kaitou,,334.0,Shoujo,Action
23340,Rengoku no Joou,5.81,343.0,Shounen,"Action, Comedy, Ecchi"
23369,Kanojo-teki na Kanojo,,66.0,Seinen,"Comedy, Romance"
23453,Demon 72,6.9,886.0,Seinen,"Action, Mythology"
23508,Last,,73.0,Shounen,"Ecchi, School"
23533,Sansukumi,,151.0,Josei,"Comedy, Slice of Life"
23549,Gururi,,62.0,Shoujo,"Adventure, Comedy, Supernatural"
23669,Shururun Yukiko Hime-chan feat. Dororon Enma-kun,,129.0,Seinen,"Comedy, Supernatural, Ecchi"
23700,Shin Denyuuden Kakumei-hen: Ochita Kuroi Yuusha no Densetsu,,333.0,Shounen,"Action, Adventure, Historical"
23725,Kanojo no Namida ga Yuki da Toshitara,7.57,2845.0,Shoujo,"Drama, Romance"
23728,The Ravishing of the Crown Prince,7.5,2161.0,,"Adventure, Boys Love, Historical, Reincarnation, Time Travel"
23765,NASA,6.35,2431.0,Seinen,Sci-Fi
23800,KURAU Phantom Memory,,146.0,,"Drama, Sci-Fi, Psychological, Super Power"
23804,Soremo Koremo ga Koitte Mondaro,,67.0,,"Boys Love, Erotica"
23806,One more time One more chance,6.88,668.0,Shoujo,"Drama, Romance, Slice of Life"
23886,Takunabi: Happy Hello Work at Age 21,,103.0,Seinen,"Drama, Romance, Slice of Life, Psychological"
23893,Fushigi Hunter,,153.0,Shounen,"Action, Adventure, Comedy, Fantasy, Mystery, Supernatural, Martial Arts, Mythology, Super Power"
23947,Kara no Kyoukai: The Garden of Sinners,7.7,5174.0,,"Action, Fantasy, Mystery, Psychological, Urban Fantasy"
23949,Shitsuren Biyoushitsu,6.71,511.0,Shoujo,"Drama, Romance, School"
24033,Osomatsu-kun,6.76,1030.0,Shounen,"Comedy, Gag Humor"
24038,Witchblade: Lost Generation - Midori no Shoujo,,237.0,,"Action, Sci-Fi, Super Power"
24114,Crusader,,46.0,,
24132,Kuro Tsubaki,,70.0,Shoujo,Historical
24223,Gekijouban Pocket Monsters: Celebi - Toki wo Koeta Deai,6.7,520.0,Kids,"Adventure, Comedy, Drama"
24276,Dora,,128.0,Shoujo,"Action, Adventure, Drama, Fantasy, Sci-Fi, Sports"
24426,Shakotan★Boogie,,494.0,Seinen,Racing
24472,Sawattemo Ii kana,7.03,1035.0,,"Boys Love, Drama, Erotica"
24476,Super Doctor K,7.29,1863.0,Shounen,"Adventure, Drama, Medical"
24536,Equus,6.78,2158.0,,"Boys Love, Fantasy, Erotica"
24538,Akunaki Jounetsu,6.67,549.0,Josei,Romance
24609,Jooubachi: Vampire Queen Bee,,244.0,Shounen,"Romance, Vampire"
24632,Furou Kyoudai,6.8,1358.0,Shoujo,"Comedy, Horror, Supernatural, Mythology"
24672,Delinquent Cinderella,7.24,2205.0,Shoujo,"Comedy, Romance, School"
24696,The end of the dream,,50.0,Shoujo,"Action, Adventure, Drama, Fantasy, Sci-Fi, Slice of Life, Psychological"
24712,M Kyoushi: Mochizuki-sensei no Himitsu,6.54,445.0,,"Hentai, School"
24802,Honey★Quartet,6.4,644.0,,"Comedy, Girls Love, Martial Arts"
24846,Tokiya,,205.0,Shounen,"Action, Adventure, Fantasy"
24885,Call Number X,,38.0,,
24935,Otaku no Megami-san,,208.0,,Hentai
24978,Imouto e,6.59,684.0,,Fantasy
24980,Chuunen wa Kouya wo Mezasu zo,,215.0,,"Adventure, Racing"
25038,Ziggurat,6.55,955.0,Seinen,"Mystery, Supernatural, Ecchi, School"
25053,Akuma Yashiki no Kyouikugakari,6.54,401.0,Shoujo,"Comedy, Supernatural"
25247,Maid ja Nai Mon!,,109.0,Shoujo,
25322,"Nineteen, Twenty-One",7.73,23254.0,,"Romance, Slice of Life"
25381,Mahou Shoujo Isuka: After School,,263.0,,"Supernatural, Hentai"
25426,Bashful Break,7.34,2200.0,,Hentai
25592,Cutie Honey Flash,,510.0,Shoujo,"Comedy, Mystery, Romance, Super Power"
25611,The Lover Is a Farmer,6.98,479.0,,"Boys Love, Adult Cast"
25677,Snow Blossom,,75.0,,"Boys Love, Erotica, School"
25682,Starlike Words,7.62,15912.0,,"Boys Love, Erotica"
25691,Uraraka Haruno,,106.0,,Hentai
25701,Super Robot Taisen OG - Divine Wars - Record of ATX,,254.0,Shounen,"Action, Sci-Fi, Mecha, Military"
25754,Tonari no.,6.53,359.0,,Hentai
25834,Runway no Koibito,7.12,1236.0,Shoujo,"Drama, Romance, Showbiz"
26036,Kiniro Mosaic,7.72,4110.0,Seinen,"Comedy, Slice of Life, CGDCT, School"
26060,Kikai Banashi Hanasaka Ikkyuu,6.35,736.0,Shounen,"Supernatural, Mythology, Psychological"
26085,Oreimo: Kuroneko,7.51,5602.0,,"Comedy, Slice of Life, School"
26089,The Bed of My Dear King,,348.0,,"Boys Love, Erotica"
26120,Lespedeza,6.81,474.0,,Hentai
26156,Romance no Kusuri,,155.0,Shoujo,"Comedy, Romance"
26222,Onegai Tutor,,195.0,,Hentai
26263,Amai Akuma ga Warau,7.02,6226.0,Shoujo,
26269,Island: Inetsu no Shou,6.71,565.0,,"Mystery, Hentai"
26291,Uchi no Ouji Irimasen ka,7.11,713.0,,Boys Love
26308,Halloween†Town: Party Time!!,6.88,518.0,Shoujo,Supernatural
26396,Breasts of Temptation,6.64,469.0,Seinen,"Comedy, Erotica, Harem"
26461,Bishoujo Sister Koakumakei,6.78,620.0,,Hentai
26611,Nijiiro Ramen,,66.0,Shounen,"Gourmet, School"
26688,Inuyomi,,58.0,Shoujo,"Fantasy, Supernatural"
26704,Descending Stories: Showa Genroku Rakugo Shinju,8.29,11117.0,Josei,"Award Winning, Drama, Adult Cast, Love Polygon, Performing Arts"
26722,Hoshii Mono wa Anahitotsu!,6.47,307.0,,Hentai
26845,Fuudanjuku Monogatari,6.45,1097.0,Shoujo,Slice of Life
27157,Denpa no Hito yo,,65.0,Josei,Romance
27201,Koisuru Purinpai,,228.0,,"Hentai, School"
27253,Hole of Pink,,327.0,,Hentai
27255,Futabo,7.15,957.0,,Hentai
27265,"Kakemakumo, Kashikoki",6.99,3756.0,Shoujo,Supernatural
27317,Okusan,6.92,11405.0,Seinen,"Comedy, Slice of Life"
27395,87 Clockers,6.59,2207.0,Seinen,Slice of Life
27551,Imouto no Kawaii Takurami,,180.0,,"Romance, Hentai"
27559,Gekkou Chou,6.93,521.0,Shoujo,Mystery
27625,The Millionaire's Pregnant Mistress,6.58,519.0,Josei,Romance
27799,My Sisters,6.61,482.0,,Hentai
27931,Ying Yang Road,,171.0,,"Horror, Slice of Life"
28123,Maoyuu Maou Yuusha,7.56,9158.0,,"Adventure, Comedy, Fantasy, Romance, Mythology"
28238,Kemono Kingdom: Zoo,6.7,391.0,Shoujo,"Action, Comedy"
28323,When I'm With You,,263.0,Seinen,"Romance, Slice of Life"
28351,Denpa no Shiro,,97.0,Seinen,
28409,Otomeza Spica Shinjuboshi,,137.0,Shoujo,"Romance, Slice of Life"
28449,Twittering Birds Never Fly,8.43,26569.0,,"Boys Love, Drama, Erotica, Organized Crime"
28481,Tobidase! Koakuma,,243.0,,Hentai
28533,"No Matter How I Look at It, It's You Guys' Fault I'm Not Popular!",7.72,59487.0,,"Comedy, Otaku Culture, School"
28567,Reimei no Arcana: Hajimari no Toki,7.47,1136.0,Shoujo,"Fantasy, Romance"
28683,Tattoon Master,,145.0,Seinen,"Comedy, Romance, Supernatural"
28713,Her Desire,5.81,294.0,,"Drama, Girls Love"
28845,Kousha no Ura ni wa Tenshi ga Umerareteiru,6.48,1595.0,Shoujo,"Romance, School"
28879,Otto no Kakurega,,62.0,,"Boys Love, Erotica"
28985,Tanpopo no Matsuri,,98.0,,Hentai
29071,Trafalgar,,91.0,Shoujo,"Action, Drama, Historical, Military"
29247,Confession,6.61,567.0,Josei,Drama
29285,Nekoe Juubee Otogisoushi,,240.0,Josei,"Comedy, Supernatural, Historical"
29435,Te - Kaiki Meikyuu,,66.0,Shoujo,"Horror, Supernatural"
29553,Tiger & Bunny,7.27,3352.0,,"Action, Comedy, Adult Cast, Mecha, Super Power"
29617,Little Wansa,,525.0,,"Comedy, Drama, Fantasy, Slice of Life"
29679,Zero: Perfect Dimension,,209.0,Seinen,"Action, Sci-Fi, Super Power"
29745,Mayu-Tami Ijou Kouyuu Roku,,101.0,,Hentai
29753,Akuryou-sama Oteyawaraka ni,,79.0,Josei,Supernatural
29891,Uramiya Honpo: Reboot,,97.0,Seinen,
30017,Ryuu no Michi,7.34,1616.0,Shounen,"Action, Adventure, Sci-Fi"
30077,Erotesu,,111.0,,Hentai
30211,Futari dake no Sotsugyoushiki,,154.0,,Hentai
30617,Where the Sea Meets the Sky,,248.0,Shoujo,"Drama, Romance, Slice of Life"
31089,Tonari no Masami-chan,,50.0,Shounen,"Comedy, Supernatural, School"
31117,Odoriba Hotel,,46.0,Shoujo,
31145,Seitenkan Kyoushitsu,,102.0,,"Hentai, Magical Sex Shift"
31315,Summer Switch,6.84,1141.0,,Boys Love
31341,An Arranged Marriage,6.57,463.0,,Romance
31347,HI.TO.MI: Goshujinsama wa Osananajimi,,137.0,,Hentai
31395,Antique Rose,,155.0,,"Boys Love, Romance, Supernatural, Erotica, Historical"
31415,Hlöcclinie,,100.0,Seinen,"Action, Comedy"
31563,Kimi wa Tenshi no Te,,60.0,,"Boys Love, Erotica"
31627,Taiyou no Shita no 17-sai,,88.0,,Boys Love
31649,A Certain Magical Index SP,7.41,2332.0,Shounen,"Action, Comedy, Supernatural, Super Power"
31665,Purgatorium!?,,137.0,,Hentai
31679,Kirai = Suki,,150.0,,"Hentai, School"
31939,Kidou Senshi V Gundam Gaiden,6.84,489.0,,"Sci-Fi, Mecha"
32015,"Yagate, Ai ni Naru",6.78,520.0,,"Boys Love, Erotica"
32133,Golden Ball: Joshikousei GM Yamagishi Shiki no Chousen,,77.0,Shounen,"Sports, School, Team Sports"
32191,The consequences of a broken promise,,165.0,,Historical
32429,Young Black Jack,7.1,2116.0,Seinen,"Drama, Medical"
32793,Arslan Senki,7.53,2115.0,,"Action, Adventure, Fantasy, Historical"
32831,Hitsugi no Chaika,7.38,2852.0,,"Action, Adventure, Fantasy, Romance"
32879,The Seduction Project,6.6,384.0,Josei,Romance
32909,Itokoi Chidori,5.96,5690.0,Seinen,"Romance, Ecchi"
32961,Rescue Maiden MIKO-chan,6.51,856.0,,"Comedy, Fantasy, Crossdressing"
33007,Forsythia,,137.0,,Hentai
33119,Shouhin wa Okuman Chouja!,6.57,320.0,Josei,
33125,Eureka Seven AO,7.0,2138.0,,"Action, Adventure, Drama, Romance, Sci-Fi, Mecha"
33193,Imadoki ☆ Joushi Buka,,173.0,,"Boys Love, Erotica"
33353,Yuri Shoujo,,448.0,,"Girls Love, Romance"
33583,THE IDOLM@STER 2: Colorful Days,7.04,450.0,Seinen,"Comedy, Slice of Life"
33593,Ekimae Hanayome,6.78,1605.0,,"Avant Garde, Comedy, Supernatural, Psychological"
33615,Dream Buster,,79.0,Seinen,"Action, Drama, Fantasy"
33675,Son of Ogre 10.5 - Pickle Special,7.0,1849.0,,"Action, Gore, Martial Arts"
33873,Tora to Wakasama,,51.0,,"Boys Love, Erotica"
33875,Oishii Kimi List,6.9,775.0,Shoujo,"Comedy, Romance, School"
33953,Atsui Fukushuu,6.44,533.0,Josei,Romance
33973,Sore ga Kimi ni Naru,6.46,1173.0,,"Drama, Girls Love, Romance, Slice of Life"
34017,Linda,6.04,409.0,Shoujo,Horror
34091,Rec: Kimi ga Naita Hi,7.83,8308.0,Shoujo,"Drama, Romance, School"
34133,Bara to Juudan,6.98,6449.0,Shoujo,"Fantasy, Romance, Supernatural, School"
34193,Cocoon,,63.0,Shounen,"Action, Fantasy"
34219,Kudoki - Shinyaku Kabukie Maki,,228.0,Josei,"Romance, Historical"
34225,Neko Damashi,,92.0,Kids,"Comedy, Fantasy, Girls Love, Romance, Slice of Life, Supernatural, School, Super Power"
34419,Ata,,98.0,,"Boys Love, Romance, Erotica"
34577,Kimi wo Dare nimo Watasanai,,240.0,Shoujo,Romance
34607,Daniel and Daughter,6.78,341.0,Josei,Romance
34797,"Attakaku, Shite.",,410.0,,Hentai
34955,Ali's Dream Castle,,147.0,,"Fantasy, Slice of Life"
35035,Kira-kun Today,7.84,30359.0,Shoujo,"Drama, Romance, School"
35057,Joukyou Afro Tanaka,,137.0,Seinen,Comedy
35061,Scientia,7.18,2878.0,Seinen,"Drama, Romance, Sci-Fi, Slice of Life"
35251,Ping Pong Dash!!,6.75,645.0,Shounen,"Comedy, Sports"
35317,Kidou Senshi Gundam Age: Treasure Star,,213.0,Kids,"Action, Drama, Sci-Fi, Mecha"
35545,LFO - Xiao Dou Shi Da Mou Xian,,86.0,,"Action, Martial Arts"
35549,Hyakujitsu no Bara dj - Nikukyuu Techou,7.07,537.0,,"Boys Love, Comedy, Erotica, Military"
35633,Yoru wa Kimi-iro,,131.0,,"Boys Love, Erotica"
35651,Betsu ma - Betsu ni Iyarashi Imi Jyanakute Issho ni Sundemo Kamawanai yo Margaret,,317.0,Shounen,"Action, Fantasy, Romance, Ecchi"
35729,Yume Watari Pulcinella,,81.0,Shounen,"Comedy, Romance, Ecchi"
35799,In The Chocolate,7.31,1481.0,Shoujo,"Romance, Slice of Life, School"
35891,Sensei nimo Tsugou ga Aru,,159.0,,"Boys Love, Romance, Erotica"
36299,Escaflowne,,475.0,,"Adventure, Fantasy, Romance, Isekai, Mecha"
